# Wiktionary	vie	http://wiktionary.org/	CC BY-SA
13941806-n	vie:lemma	trình	
13941806-n	vie:lemma	độ	
13941806-n	vie:lemma	mức	
13948912-n	vie:lemma	chức	
13948912-n	vie:lemma	vô	
13948912-n	vie:lemma	địch	
13954253-n	vie:lemma	sự	
13954253-n	vie:lemma	tồn	
13954253-n	vie:lemma	tại	
13963192-n	vie:lemma	đời	
13963192-n	vie:lemma	sống	
13963970-n	vie:lemma	hôn	
13963970-n	vie:lemma	nhân	
13963970-n	vie:lemma	cưới	
13963970-n	vie:lemma	xin	
13963970-n	vie:lemma	kết	
13963970-n	vie:lemma	hôn	
13963970-n	vie:lemma	lể	
13963970-n	vie:lemma	cưới	
13968308-n	vie:lemma	thất	
13968308-n	vie:lemma	nghiệp	
13969700-n	vie:lemma	yên	
13969700-n	vie:lemma	ổn	
13969700-n	vie:lemma	trật	
13969700-n	vie:lemma	tự	
13970236-n	vie:lemma	hòa	
13970236-n	vie:lemma	bình	
13970236-n	vie:lemma	hoà	
13970236-n	vie:lemma	bình	
13973059-n	vie:lemma	tình	
13973059-n	vie:lemma	trạng	
13973059-n	vie:lemma	vô	
13973059-n	vie:lemma	chính	
13973059-n	vie:lemma	phủ	
13976322-n	vie:lemma	hỗn	
13976322-n	vie:lemma	loạn	
13976322-n	vie:lemma	混亂	
13980845-n	vie:lemma	xung	
13980845-n	vie:lemma	đột	
13980845-n	vie:lemma	衝突	
13982000-n	vie:lemma	chiến	
13982000-n	vie:lemma	tranh	
13982000-n	vie:lemma	lạnh	
13982156-n	vie:lemma	Chiến	
13982156-n	vie:lemma	tranh	
13982156-n	vie:lemma	Lạnh	
13982156-n	vie:lemma	chiến	
13982156-n	vie:lemma	tranh	
13982156-n	vie:lemma	lạnh	
13983515-n	vie:lemma	bóng	
13983515-n	vie:lemma	tối	
13984944-n	vie:lemma	bóng	
13984944-n	vie:lemma	bóng	
13984944-n	vie:lemma	tối	
13988224-n	vie:lemma	niết-bàn	
13988224-n	vie:lemma	涅槃	
13990675-n	vie:lemma	điều	
13990675-n	vie:lemma	sai	
13990675-n	vie:lemma	quấy	
13992935-n	vie:lemma	chủ	
13992935-n	vie:lemma	quyền	
13992935-n	vie:lemma	主權	
13994148-n	vie:lemma	độc	
13994148-n	vie:lemma	lập	
14004317-n	vie:lemma	cử	
14004317-n	vie:lemma	động	
14006945-n	vie:lemma	hoạt	
14006945-n	vie:lemma	động	
14023374-n	vie:lemma	mất	
14023374-n	vie:lemma	ngủ	
14023491-n	vie:lemma	gây	
14023491-n	vie:lemma	mê	
14023491-n	vie:lemma	gây	
14023491-n	vie:lemma	tê	
14024882-n	vie:lemma	ngủ	
14038185-n	vie:lemma	cương	
14038185-n	vie:lemma	cứng	
14039534-n	vie:lemma	đói	
14040660-n	vie:lemma	khát	
14040660-n	vie:lemma	nước	
14046202-n	vie:lemma	có	
14046202-n	vie:lemma	thai	
14050559-n	vie:lemma	khí	
14050559-n	vie:lemma	氣	
14059336-n	vie:lemma	sự	
14059336-n	vie:lemma	loạn	
14059336-n	vie:lemma	đường	
14070360-n	vie:lemma	bệnh	
14070360-n	vie:lemma	căn	
14070360-n	vie:lemma	bệnh	
14077830-n	vie:lemma	bệnh	
14077830-n	vie:lemma	sốt	
14077830-n	vie:lemma	rét	
14080210-n	vie:lemma	phong	
14080210-n	vie:lemma	thấp	
14080210-n	vie:lemma	tê	
14080210-n	vie:lemma	thấp	
14080210-n	vie:lemma	thấp	
14080210-n	vie:lemma	khớp	
14099643-n	vie:lemma	chứng	
14099643-n	vie:lemma	khó	
14099643-n	vie:lemma	đọc	
14102075-n	vie:lemma	chứng	
14102075-n	vie:lemma	nghẽn	
14102075-n	vie:lemma	mạch	
14117805-n	vie:lemma	đái	
14117805-n	vie:lemma	tháo	
14117805-n	vie:lemma	đường	
14117805-n	vie:lemma	tiểu	
14117805-n	vie:lemma	đường	
14121276-n	vie:lemma	sự	
14121276-n	vie:lemma	giảm	
14121276-n	vie:lemma	hoạt	
14121276-n	vie:lemma	động	
14121276-n	vie:lemma	của	
14121276-n	vie:lemma	tuyến	
14121276-n	vie:lemma	giáp	
14123044-n	vie:lemma	bệnh	
14123044-n	vie:lemma	sởi	
14127782-n	vie:lemma	AIDS	
14127782-n	vie:lemma	SIĐA	
14127782-n	vie:lemma	SIDA	
14129579-n	vie:lemma	bệnh	
14129579-n	vie:lemma	tả	
14130354-n	vie:lemma	bệnh	
14130354-n	vie:lemma	viêm	
14130354-n	vie:lemma	gan	
14132829-n	vie:lemma	bệnh	
14132829-n	vie:lemma	zona	
14132829-n	vie:lemma	giời	
14132829-n	vie:lemma	leo	
14133159-n	vie:lemma	bệnh	
14133159-n	vie:lemma	hoa	
14133159-n	vie:lemma	liễu	
14133159-n	vie:lemma	病花柳	
14133543-n	vie:lemma	lậu	
14133543-n	vie:lemma	mủ	
14136187-n	vie:lemma	phong	
14136187-n	vie:lemma	cùi	
14143415-n	vie:lemma	bệnh	
14143415-n	vie:lemma	lao	
14144626-n	vie:lemma	ho	
14144626-n	vie:lemma	gà	
14145501-n	vie:lemma	cảm	
14147627-n	vie:lemma	viêm	
14147627-n	vie:lemma	phổi	
14180327-n	vie:lemma	bệnh	
14180327-n	vie:lemma	ghẻ	
14204950-n	vie:lemma	bệnh	
14204950-n	vie:lemma	bệnh	
14204950-n	vie:lemma	tật	
14204950-n	vie:lemma	bệnh	
14204950-n	vie:lemma	lý	
14204950-n	vie:lemma	病理	
14207561-n	vie:lemma	nhồi	
14207561-n	vie:lemma	máu	
14210354-n	vie:lemma	chứng	
14210354-n	vie:lemma	loãng	
14210354-n	vie:lemma	xương	
14210564-n	vie:lemma	chứng	
14210564-n	vie:lemma	cương	
14210564-n	vie:lemma	đau	
14239918-n	vie:lemma	ung	
14239918-n	vie:lemma	thư	
14246899-n	vie:lemma	ung	
14246899-n	vie:lemma	thư	
14246899-n	vie:lemma	vú	
14251317-n	vie:lemma	ung	
14251317-n	vie:lemma	thư	
14251317-n	vie:lemma	phổi	
14252320-n	vie:lemma	ung	
14252320-n	vie:lemma	thư	
14252320-n	vie:lemma	da	
14260182-n	vie:lemma	bệnh	
14260182-n	vie:lemma	than	
14264664-n	vie:lemma	sốt	
14264664-n	vie:lemma	lở	
14264664-n	vie:lemma	mồm	
14264664-n	vie:lemma	long	
14264664-n	vie:lemma	móng	
14264664-n	vie:lemma	sốt	
14264664-n	vie:lemma	aptơ	
14285662-n	vie:lemma	làm	
14285662-n	vie:lemma	hại	
14285662-n	vie:lemma	chấn	
14285662-n	vie:lemma	thương	
14289590-n	vie:lemma	vết	
14289590-n	vie:lemma	bỏng	
14291823-n	vie:lemma	va	
14291823-n	vie:lemma	chạm	
14291823-n	vie:lemma	điện	
14291823-n	vie:lemma	điện	
14291823-n	vie:lemma	giật	
14298815-n	vie:lemma	vết	
14298815-n	vie:lemma	thương	
14304060-n	vie:lemma	hội	
14304060-n	vie:lemma	chứng	
14312172-n	vie:lemma	Áp-xe	
14322699-n	vie:lemma	đau	
14322699-n	vie:lemma	đau	
14322699-n	vie:lemma	đớn	
14325335-n	vie:lemma	đau	
14325335-n	vie:lemma	lưng	
14326607-n	vie:lemma	chứng	
14326607-n	vie:lemma	nhức	
14326607-n	vie:lemma	đầu	
14327125-n	vie:lemma	trĩ	
14327125-n	vie:lemma	bệnh	
14327125-n	vie:lemma	trĩ	
14334306-n	vie:lemma	mụn	
14334306-n	vie:lemma	nhọt	
14359459-n	vie:lemma	cái	
14359459-n	vie:lemma	nấc	
14363483-n	vie:lemma	sẹo	
14363483-n	vie:lemma	vết	
14363483-n	vie:lemma	sẹo	
14365356-n	vie:lemma	cơn	
14365356-n	vie:lemma	sốt	
14386022-n	vie:lemma	tinh	
14386022-n	vie:lemma	bài	
14386022-n	vie:lemma	ngoại	
14396096-n	vie:lemma	bệnh	
14396096-n	vie:lemma	Alzheimer	
14415163-n	vie:lemma	sự	
14415163-n	vie:lemma	cô	
14415163-n	vie:lemma	đơn	
14440137-n	vie:lemma	sự	
14440137-n	vie:lemma	xấu	
14440137-n	vie:lemma	hổ	
14440137-n	vie:lemma	sự	
14440137-n	vie:lemma	thẹn	
14440137-n	vie:lemma	sự	
14440137-n	vie:lemma	ngượng	
14440137-n	vie:lemma	sự	
14440137-n	vie:lemma	hổ	
14440137-n	vie:lemma	thẹn	
14440137-n	vie:lemma	sỉ	
14440137-n	vie:lemma	nhục	
14440137-n	vie:lemma	恥辱	
14447165-n	vie:lemma	dựng	
14447165-n	vie:lemma	xiên	
14447165-n	vie:lemma	tồn	
14447165-n	vie:lemma	tại	
14483917-n	vie:lemma	cơ	
14483917-n	vie:lemma	hội	
14483917-n	vie:lemma	機會	
14490110-n	vie:lemma	nghĩa	
14490110-n	vie:lemma	vụ	
14490110-n	vie:lemma	義務	
14493145-n	vie:lemma	nghèo	
14493145-n	vie:lemma	nàn	
14513694-n	vie:lemma	nhà	
14513694-n	vie:lemma	quê	
14513694-n	vie:lemma	hương	
14513694-n	vie:lemma	nơi	
14513694-n	vie:lemma	chôn	
14514039-n	vie:lemma	lãnh	
14514039-n	vie:lemma	địa	
14514039-n	vie:lemma	lãnh	
14514039-n	vie:lemma	thổ	
14516743-n	vie:lemma	ô	
14516743-n	vie:lemma	nhiễm	
14519366-n	vie:lemma	khí	
14519366-n	vie:lemma	hậu	
14519366-n	vie:lemma	氣候	
14537054-n	vie:lemma	hạn	
14537054-n	vie:lemma	hán	
14540765-n	vie:lemma	nguy	
14540765-n	vie:lemma	hiểm	
14540765-n	vie:lemma	危險	
14561102-n	vie:lemma	hối	
14561102-n	vie:lemma	lộ	
14563784-n	vie:lemma	bôi	
14563784-n	vie:lemma	lên	
14580334-n	vie:lemma	thành	
14580334-n	vie:lemma	thị	
14580334-n	vie:lemma	hoá	
14580334-n	vie:lemma	sự	
14580334-n	vie:lemma	城市化	
14582220-n	vie:lemma	vật	
14582220-n	vie:lemma	chất	
14582220-n	vie:lemma	tối	
14582535-n	vie:lemma	phản	
14582535-n	vie:lemma	vật	
14582535-n	vie:lemma	chất	
14582870-n	vie:lemma	hòn	
14582870-n	vie:lemma	đá	
14582870-n	vie:lemma	phù	
14582870-n	vie:lemma	thủy	
14582870-n	vie:lemma	đá	
14582870-n	vie:lemma	tạo	
14582870-n	vie:lemma	vàng	
14586769-n	vie:lemma	hợp	
14586769-n	vie:lemma	kim	
14594313-n	vie:lemma	polyetylen	
14618253-n	vie:lemma	bazơ	
14619225-n	vie:lemma	nguyên	
14619225-n	vie:lemma	tử	
14619225-n	vie:lemma	原子	
14622893-n	vie:lemma	nguyên	
14622893-n	vie:lemma	tố	
14622893-n	vie:lemma	元素	
14622893-n	vie:lemma	nguyên	
14622893-n	vie:lemma	tố	
14622893-n	vie:lemma	hóa	
14622893-n	vie:lemma	học	
14622893-n	vie:lemma	元素化學	
14625458-n	vie:lemma	kim	
14625458-n	vie:lemma	loại	
14627655-n	vie:lemma	actini	
14627820-n	vie:lemma	nhốm	
14628494-n	vie:lemma	Amerixi	
14628494-n	vie:lemma	Ameriđi	
14628668-n	vie:lemma	antimon	
14628920-n	vie:lemma	agon	
14629149-n	vie:lemma	asen	
14629561-n	vie:lemma	astatin	
14629998-n	vie:lemma	bari	
14631134-n	vie:lemma	beckeli	
14631295-n	vie:lemma	berili	
14631502-n	vie:lemma	bitmut	
14631502-n	vie:lemma	bismut	
14631871-n	vie:lemma	bo	
14632129-n	vie:lemma	brom	
14633037-n	vie:lemma	califoni	
14633206-n	vie:lemma	cacbon	
14633957-n	vie:lemma	xeri	
14634232-n	vie:lemma	xezi	
14634232-n	vie:lemma	xêzi	
14634591-n	vie:lemma	clo	
14635092-n	vie:lemma	crom	
14635290-n	vie:lemma	coban	
14635722-n	vie:lemma	đồng	
14635722-n	vie:lemma	銅	
14636220-n	vie:lemma	curi	
14636523-n	vie:lemma	dubni	
14636523-n	vie:lemma	ninsbori	
14636822-n	vie:lemma	ensteni	
14637176-n	vie:lemma	europi	
14637339-n	vie:lemma	fecmi	
14637507-n	vie:lemma	flo	
14637864-n	vie:lemma	franxi	
14638041-n	vie:lemma	gađolini	
14638256-n	vie:lemma	gali	
14638517-n	vie:lemma	gecmani	
14638799-n	vie:lemma	vàng	
14638799-n	vie:lemma	kim	
14638799-n	vie:lemma	金	
14639556-n	vie:lemma	hafini	
14639921-n	vie:lemma	heli	
14639921-n	vie:lemma	hêli	
14640222-n	vie:lemma	holmi	
14640222-n	vie:lemma	honmi	
14640434-n	vie:lemma	hiđrô	
14640434-n	vie:lemma	hyđrô	
14640434-n	vie:lemma	hi-đrô	
14640434-n	vie:lemma	hy-đrô	
14640434-n	vie:lemma	khinh	
14640434-n	vie:lemma	khí	
14641223-n	vie:lemma	indi	
14641397-n	vie:lemma	iot	
14641397-n	vie:lemma	iốt	
14641397-n	vie:lemma	iođ	
14642219-n	vie:lemma	iriđi	
14642417-n	vie:lemma	sát	
14642417-n	vie:lemma	sắt	
14642916-n	vie:lemma	kripton	
14643118-n	vie:lemma	lantan	
14643323-n	vie:lemma	lorenxi	
14643467-n	vie:lemma	chì	
14643793-n	vie:lemma	lithi	
14643793-n	vie:lemma	liti	
14644063-n	vie:lemma	Luteti	
14644249-n	vie:lemma	magiê	
14644654-n	vie:lemma	mangan	
14645092-n	vie:lemma	menđelevi	
14645346-n	vie:lemma	thuỷ	
14645661-n	vie:lemma	molypđen	
14645882-n	vie:lemma	neođim	
14646152-n	vie:lemma	neon	
14646152-n	vie:lemma	nê-ông	
14646403-n	vie:lemma	neptuni	
14646610-n	vie:lemma	nikel	
14646942-n	vie:lemma	niobi	
14647722-n	vie:lemma	nobeli	
14647907-n	vie:lemma	osimi	
14647907-n	vie:lemma	osmi	
14648100-n	vie:lemma	ôxy	
14648754-n	vie:lemma	palađi	
14649197-n	vie:lemma	photpho	
14649197-n	vie:lemma	phốtpho	
14649543-n	vie:lemma	platin	
14649775-n	vie:lemma	plutoni	
14650807-n	vie:lemma	kali	
14652390-n	vie:lemma	reni	
14653416-n	vie:lemma	rutherfordi	
14653416-n	vie:lemma	kusatovi	
14653596-n	vie:lemma	samari	
14653831-n	vie:lemma	scandi	
14654954-n	vie:lemma	bạc	
14655371-n	vie:lemma	natri	
14656219-n	vie:lemma	lưu	
14656666-n	vie:lemma	tantali	
14656666-n	vie:lemma	tantan	
14657047-n	vie:lemma	tecnexi	
14657228-n	vie:lemma	telua	
14657228-n	vie:lemma	telu	
14657818-n	vie:lemma	tali	
14658546-n	vie:lemma	tuli	
14658855-n	vie:lemma	thiếc	
14659211-n	vie:lemma	titan	
14659512-n	vie:lemma	vonfam	
14660443-n	vie:lemma	urani	
14660443-n	vie:lemma	uran	
14661274-n	vie:lemma	xenon	
14661977-n	vie:lemma	kẽm	
14662281-n	vie:lemma	ziriconi	
14671587-n	vie:lemma	chu	
14671587-n	vie:lemma	sa	
14682133-n	vie:lemma	phân	
14682133-n	vie:lemma	tử	
14685296-n	vie:lemma	than	
14685296-n	vie:lemma	gỗ	
14686913-n	vie:lemma	dầu	
14686913-n	vie:lemma	xăng	
14686913-n	vie:lemma	xăng	
14688500-n	vie:lemma	quặng	
14693733-n	vie:lemma	thạch	
14693733-n	vie:lemma	anh	
14693733-n	vie:lemma	石英	
14700438-n	vie:lemma	đá	
14700438-n	vie:lemma	bọt	
14700985-n	vie:lemma	long	
14700985-n	vie:lemma	diên	
14700985-n	vie:lemma	hương	
14700985-n	vie:lemma	龍涎香	
14702875-n	vie:lemma	keo	
14702875-n	vie:lemma	hồ	
14702875-n	vie:lemma	cồn	
14714817-n	vie:lemma	nhựa	
14714817-n	vie:lemma	thuốc	
14714817-n	vie:lemma	nicôtin	
14725591-n	vie:lemma	miăng	
14725591-n	vie:lemma	amiăng	
14754860-n	vie:lemma	cây	
14754860-n	vie:lemma	chàm	
14754860-n	vie:lemma	chàm	
14757547-n	vie:lemma	ngà	
14757547-n	vie:lemma	voi	
14757547-n	vie:lemma	ngà	
14759722-n	vie:lemma	da	
14759722-n	vie:lemma	thuộc	
14760447-n	vie:lemma	cá	
14760447-n	vie:lemma	sấu	
14767477-n	vie:lemma	nước	
14767477-n	vie:lemma	cường	
14767477-n	vie:lemma	toan	
14769160-n	vie:lemma	tro	
14773022-n	vie:lemma	đá	
14773022-n	vie:lemma	bazan	
14774699-n	vie:lemma	benzen	
14781752-n	vie:lemma	giấy	
14781752-n	vie:lemma	chặm	
14781752-n	vie:lemma	giấy	
14781752-n	vie:lemma	thấm	
14792703-n	vie:lemma	đường	
14792703-n	vie:lemma	hyđat-cacbon	
14794993-n	vie:lemma	nitroxeluloza	
14797813-n	vie:lemma	giấy	
14797813-n	vie:lemma	than	
14798450-n	vie:lemma	cacbonat	
14802450-n	vie:lemma	thép	
14804175-n	vie:lemma	xi	
14804175-n	vie:lemma	măng	
14814616-n	vie:lemma	than	
14814616-n	vie:lemma	đá	
14818101-n	vie:lemma	phân	
14818101-n	vie:lemma	trộn	
14818238-n	vie:lemma	hợp	
14818238-n	vie:lemma	chất	
14820180-n	vie:lemma	bê	
14820180-n	vie:lemma	tông	
14821043-n	vie:lemma	chất	
14821043-n	vie:lemma	dẫn	
14821248-n	vie:lemma	chất	
14821248-n	vie:lemma	bán	
14821248-n	vie:lemma	dẫn	
14834132-n	vie:lemma	sương	
14839846-n	vie:lemma	bụi	
14841267-n	vie:lemma	không	
14841267-n	vie:lemma	khí	
14841267-n	vie:lemma	空氣	
14842847-n	vie:lemma	lửa	
14842847-n	vie:lemma	hoả	
14842847-n	vie:lemma	火	
14844414-n	vie:lemma	thổ	
14845743-n	vie:lemma	nước	
14854581-n	vie:lemma	cứt	
14855724-n	vie:lemma	nước	
14855724-n	vie:lemma	tiểu	
14855724-n	vie:lemma	nước	
14855724-n	vie:lemma	đái	
14864360-n	vie:lemma	mỡ	
14873196-n	vie:lemma	fomanđêhít	
14875077-n	vie:lemma	nhiên	
14875077-n	vie:lemma	liệu	
14875077-n	vie:lemma	燃料	
14877585-n	vie:lemma	khí	
14877585-n	vie:lemma	tê	
14877585-n	vie:lemma	khí	
14877585-n	vie:lemma	chất	
14877585-n	vie:lemma	khí	
14881303-n	vie:lemma	thuỷ	
14881303-n	vie:lemma	tinh	
14883206-n	vie:lemma	tinh	
14883206-n	vie:lemma	thể	
14886579-n	vie:lemma	nitroglyxerin	
14892655-n	vie:lemma	tinh	
14892655-n	vie:lemma	dầu	
14892655-n	vie:lemma	精油	
14900008-n	vie:lemma	thạch	
14908822-n	vie:lemma	mùn	
14910440-n	vie:lemma	hydrat	
14915184-n	vie:lemma	băng	
14915184-n	vie:lemma	冰	
14915622-n	vie:lemma	sương	
14915622-n	vie:lemma	giá	
14917635-n	vie:lemma	mực	
14924602-n	vie:lemma	ngọc	
14924602-n	vie:lemma	thạch	
14926294-n	vie:lemma	xeton	
14929797-n	vie:lemma	đá	
14929797-n	vie:lemma	da	
14929797-n	vie:lemma	trời	
14931795-n	vie:lemma	macma	
14931879-n	vie:lemma	đá	
14931879-n	vie:lemma	mácma	
14936226-n	vie:lemma	đá	
14936226-n	vie:lemma	vôi	
14940100-n	vie:lemma	nước	
14940100-n	vie:lemma	chất	
14940100-n	vie:lemma	lỏng	
14942631-n	vie:lemma	hoàng	
14942631-n	vie:lemma	sa	
14956325-n	vie:lemma	bùn	
14958254-n	vie:lemma	bom	
14958254-n	vie:lemma	napan	
14959939-n	vie:lemma	rơm	
14966667-n	vie:lemma	dầu	
14966667-n	vie:lemma	油	
14971519-n	vie:lemma	oxyt	
14971519-n	vie:lemma	oxit	
14971519-n	vie:lemma	oc	
14971519-n	vie:lemma	xyt	
14972807-n	vie:lemma	ozon	
14974264-n	vie:lemma	giấy	
14974264-n	vie:lemma	紙	
14980579-n	vie:lemma	dầu	
14980579-n	vie:lemma	mỏ	
14990723-n	vie:lemma	sắc	
14990723-n	vie:lemma	tố	
14990723-n	vie:lemma	色素	
14995541-n	vie:lemma	sa	
14995541-n	vie:lemma	thạch	
15006258-n	vie:lemma	cao	
15006258-n	vie:lemma	su	
15008142-n	vie:lemma	hồng	
15008142-n	vie:lemma	ngọc	
15016314-n	vie:lemma	thuốc	
15016314-n	vie:lemma	súng	
15019030-n	vie:lemma	cát	
15019483-n	vie:lemma	xa-phia	
15032376-n	vie:lemma	chất	
15032376-n	vie:lemma	độc	
15032376-n	vie:lemma	thuốc	
15032376-n	vie:lemma	độc	
15053867-n	vie:lemma	tinh	
15053867-n	vie:lemma	bột	
15055181-n	vie:lemma	hơi	
15055181-n	vie:lemma	hơi	
15055181-n	vie:lemma	nước	
15057744-n	vie:lemma	xteoit	
15082198-n	vie:lemma	ngọc	
15082198-n	vie:lemma	lam	
15089258-n	vie:lemma	vitamin	
15089258-n	vie:lemma	sinh	
15089258-n	vie:lemma	tố	
15093938-n	vie:lemma	giấy	
15093938-n	vie:lemma	dán	
15093938-n	vie:lemma	tường	
15094294-n	vie:lemma	sáp	
15094824-n	vie:lemma	sáp	
15094824-n	vie:lemma	ong	
15094824-n	vie:lemma	lạp	
15098161-n	vie:lemma	gỗ	
15120823-n	vie:lemma	quá	
15120823-n	vie:lemma	khứ	
15120823-n	vie:lemma	過去	
15121406-n	vie:lemma	lịch	
15121406-n	vie:lemma	sử	
15121406-n	vie:lemma	歷史	
15121625-n	vie:lemma	tương	
15121625-n	vie:lemma	lai	
15121625-n	vie:lemma	將來	
15122231-n	vie:lemma	thời	
15122231-n	vie:lemma	gian	
15122231-n	vie:lemma	時間	
15136147-n	vie:lemma	tuần	
15137556-n	vie:lemma	ngày	
15137556-n	vie:lemma	nghỉ	
15137890-n	vie:lemma	kỳ	
15137890-n	vie:lemma	nghỉ	
15141213-n	vie:lemma	thiên	
15141213-n	vie:lemma	niên	
15141213-n	vie:lemma	kỷ	
15143864-n	vie:lemma	kiếp	
15143864-n	vie:lemma	sau	
15143864-n	vie:lemma	thế	
15143864-n	vie:lemma	giới	
15143864-n	vie:lemma	bên	
15143864-n	vie:lemma	kia	
15155220-n	vie:lemma	ngày	
15156187-n	vie:lemma	hôm	
15156187-n	vie:lemma	qua	
15163797-n	vie:lemma	chủ	
15163797-n	vie:lemma	nhật	
15163979-n	vie:lemma	thứ	
15163979-n	vie:lemma	hai	
15164105-n	vie:lemma	thứ	
15164105-n	vie:lemma	ba	
15164233-n	vie:lemma	thứ	
15164233-n	vie:lemma	tư	
15164354-n	vie:lemma	thứ	
15164354-n	vie:lemma	năm	
15164463-n	vie:lemma	thứ	
15164463-n	vie:lemma	sáu	
15164570-n	vie:lemma	thứ	
15164570-n	vie:lemma	bảy	
15165289-n	vie:lemma	buổi	
15165289-n	vie:lemma	sáng	
15165490-n	vie:lemma	buổi	
15165490-n	vie:lemma	trưa	
15166191-n	vie:lemma	buổi	
15166191-n	vie:lemma	chiều	
15166462-n	vie:lemma	buổi	
15166462-n	vie:lemma	chiều	
15166462-n	vie:lemma	buổi	
15166462-n	vie:lemma	tối	
15167027-n	vie:lemma	đêm	
15167027-n	vie:lemma	tối	
15167027-n	vie:lemma	ban	
15167027-n	vie:lemma	đêm	
15167349-n	vie:lemma	đêm	
15167474-n	vie:lemma	đêm	
15167474-n	vie:lemma	đêm	
15167474-n	vie:lemma	ngủ	
15168185-n	vie:lemma	ban	
15168185-n	vie:lemma	đêm	
15168185-n	vie:lemma	nửa	
15168185-n	vie:lemma	đêm	
15169421-n	vie:lemma	hoàng	
15169421-n	vie:lemma	hôn	
15169759-n	vie:lemma	tối	
15170504-n	vie:lemma	cuối	
15170504-n	vie:lemma	tuần	
15173479-n	vie:lemma	lịch	
15173479-n	vie:lemma	歷	
15178417-n	vie:lemma	âm	
15178417-n	vie:lemma	lịch	
15178417-n	vie:lemma	陰暦	
15188154-n	vie:lemma	Lễ	
15188154-n	vie:lemma	Phục	
15188154-n	vie:lemma	Sinh	
15188154-n	vie:lemma	Phục	
15188154-n	vie:lemma	Sinh	
15191827-n	vie:lemma	Thứ	
15191827-n	vie:lemma	sáu	
15191827-n	vie:lemma	Tuần	
15191827-n	vie:lemma	Thánh	
15195477-n	vie:lemma	lễ	
15195477-n	vie:lemma	Các	
15195477-n	vie:lemma	Đẳng	
15195928-n	vie:lemma	lễ	
15195928-n	vie:lemma	Vượt	
15195928-n	vie:lemma	Qua	
15195928-n	vie:lemma	lễ	
15195928-n	vie:lemma	Quá	
15195928-n	vie:lemma	Hải	
15196186-n	vie:lemma	Nô-en	
15196186-n	vie:lemma	Giáng	
15196186-n	vie:lemma	sinh	
15196186-n	vie:lemma	lễ	
15196186-n	vie:lemma	Giáng	
15196186-n	vie:lemma	sinh	
15196186-n	vie:lemma	lễ	
15196186-n	vie:lemma	Thiên	
15196186-n	vie:lemma	Chúa	
15196186-n	vie:lemma	giáng	
15196186-n	vie:lemma	sinh	
15196186-n	vie:lemma	Noel	
15196186-n	vie:lemma	Christmas	
15196186-n	vie:lemma	ngày	
15196186-n	vie:lemma	lễ	
15196186-n	vie:lemma	Nô-en	
15196537-n	vie:lemma	tuần	
15196537-n	vie:lemma	Nô-el	
15196537-n	vie:lemma	tuần	
15196537-n	vie:lemma	Nô-en	
15201116-n	vie:lemma	lễ	
15201116-n	vie:lemma	Tạ	
15201116-n	vie:lemma	ơn	
15201505-n	vie:lemma	năm	
15209413-n	vie:lemma	tháng	
15210045-n	vie:lemma	tháng	
15210045-n	vie:lemma	giêng	
15210045-n	vie:lemma	tháng	
15210045-n	vie:lemma	một	
15210486-n	vie:lemma	tháng	
15210486-n	vie:lemma	hai	
15210870-n	vie:lemma	tháng	
15210870-n	vie:lemma	ba	
15210870-n	vie:lemma	三月	
15211189-n	vie:lemma	tháng	
15211189-n	vie:lemma	tư	
15211484-n	vie:lemma	tháng	
15211484-n	vie:lemma	năm	
15211484-n	vie:lemma	月五	
15212167-n	vie:lemma	tháng	
15212167-n	vie:lemma	bảy	
15212167-n	vie:lemma	tháng	
15212167-n	vie:lemma	7	
15212455-n	vie:lemma	tháng	
15212455-n	vie:lemma	tám	
15212455-n	vie:lemma	tháng	
15212455-n	vie:lemma	8	
15212455-n	vie:lemma	八月	
15212455-n	vie:lemma	8月	
15213115-n	vie:lemma	tháng	
15213115-n	vie:lemma	mười	
15213115-n	vie:lemma	十月	
15213406-n	vie:lemma	tháng	
15213406-n	vie:lemma	mười	
15213406-n	vie:lemma	một	
15213774-n	vie:lemma	tháng	
15213774-n	vie:lemma	mười	
15222012-n	vie:lemma	hè	
15222012-n	vie:lemma	chí	
15222012-n	vie:lemma	夏至	
15223190-n	vie:lemma	đông	
15223190-n	vie:lemma	chí	
15223190-n	vie:lemma	冬至	
15225797-n	vie:lemma	học	
15225797-n	vie:lemma	kỳ	
15225797-n	vie:lemma	學期	
15225797-n	vie:lemma	sáu	
15225797-n	vie:lemma	tháng	
15227846-n	vie:lemma	giờ	
15227846-n	vie:lemma	tiếng	
15234764-n	vie:lemma	phút	
15235126-n	vie:lemma	giây	
15236338-n	vie:lemma	một	
15236338-n	vie:lemma	phần	
15236338-n	vie:lemma	nghìn	
15236338-n	vie:lemma	giây	
15236475-n	vie:lemma	mùa	
15236859-n	vie:lemma	mùa	
15236859-n	vie:lemma	thu	
15236859-n	vie:lemma	務秋	
15236859-n	vie:lemma	thu	
15236859-n	vie:lemma	秋	
15237044-n	vie:lemma	mùa	
15237044-n	vie:lemma	xuân	
15237044-n	vie:lemma	務春	
15237044-n	vie:lemma	xuân	
15237044-n	vie:lemma	春	
15237250-n	vie:lemma	mùa	
15237250-n	vie:lemma	hè	
15237250-n	vie:lemma	mùa	
15237250-n	vie:lemma	hạ	
15237250-n	vie:lemma	務夏	
15237250-n	vie:lemma	hạ	
15237250-n	vie:lemma	夏	
15237782-n	vie:lemma	mùa	
